id,state
5_00049,travel_1-attraction_name=theme park|travel_1-category=theme park|travel_1-good_for_kids=ca|travel_1-location=fresno
5_00050,travel_1-good_for_kids=yup|travel_1-location=australia
5_00051,travel_1-attraction_name=canada|travel_1-category=park|travel_1-good_for_kids=canada|travel_1-location=toronto
5_00052,travel_1-attraction_name=alcatraz|travel_1-category=san fran|travel_1-location=san fran
5_00053,travel_1-attraction_name=american church|travel_1-category=in paris_ france|travel_1-good_for_kids=american church|travel_1-location=paris_ france
5_00054,travel_1-attraction_name=barnes foundation museum|travel_1-category=no|travel_1-free_entry=no|travel_1-good_for_kids=no|travel_1-location=philly
5_00055,travel_1-location=sacramento
5_00056,travel_1-attraction_name=cabrillo national monument|travel_1-category=cabrillo national monument|travel_1-free_entry=cabrillo national monument|travel_1-location=san diego
5_00057,travel_1-category=sd|travel_1-good_for_kids=not|travel_1-location=sd
5_00058,travel_1-attraction_name=american museum of natural history|travel_1-category=tourist|travel_1-free_entry=new york city|travel_1-location=new york
5_00059,travel_1-category=arts venue|travel_1-location=paris_ france
5_00060,travel_1-attraction_name=harbourfront centre|travel_1-category=performing arts venue|travel_1-good_for_kids=3d|travel_1-location=toronto
5_00061,travel_1-category=museum is just the place. your involvement|travel_1-location=london_ england
5_00062,travel_1-attraction_name=sd|travel_1-category=sd|travel_1-good_for_kids=sd|travel_1-location=new york
5_00063,travel_1-attraction_name=centrealright|travel_1-category=arts venue|travel_1-location=london_ england
5_00064,travel_1-category=museum|travel_1-free_entry=mexico|travel_1-good_for_kids=tractions in mexico|travel_1-location=mexico
5_00065,travel_1-category=arts|travel_1-good_for_kids=arts|travel_1-location=nyc
5_00066,travel_1-attraction_name=lax|travel_1-category=lax|travel_1-location=lax
8_00066,trains_1-date_of_journey=7th of march|trains_1-from=7th of march|trains_1-journey_start_time=6:30 am|trains_1-to=plan
8_00067,trains_1-date_of_journey=the 1st|trains_1-from=ny|trains_1-journey_start_time=6 am|trains_1-to=ny
8_00068,trains_1-date_of_journey=1st of this month|trains_1-from=1st of this month|trains_1-journey_start_time=9:30 am|trains_1-number_of_adults=4|trains_1-to=fresno
8_00069,trains_1-date_of_journey=10th of march|trains_1-from=10th of march|trains_1-journey_start_time=6:20 am|trains_1-to=sacramento
8_00070,trains_1-date_of_journey=day after tomorrow|trains_1-from=la|trains_1-journey_start_time=6:30 amg|trains_1-to=phoenixand
8_00071,trains_1-date_of_journey=march 9th|trains_1-from=march 9th|trains_1-journey_start_time=6:50 am|trains_1-to=plan
8_00072,trains_1-date_of_journey=12th of this month|trains_1-from=12th of this month|trains_1-journey_start_time=8:30 am|trains_1-number_of_adults=12|trains_1-to=sd
8_00073,trains_1-date_of_journey=march 2nd|trains_1-from=march 2nd|trains_1-journey_start_time=6:20 am|trains_1-to=seattle
8_00074,trains_1-date_of_journey=5th of march|trains_1-from=sacramento|trains_1-journey_start_time=6:50 am|trains_1-to=sacramento
8_00075,trains_1-date_of_journey=5th of march|trains_1-from=sacramento|trains_1-journey_start_time=6:30 am|trains_1-to=sacramento
8_00076,trains_1-date_of_journey=march 2nd|trains_1-from=march 2nd|trains_1-journey_start_time=6:50 am|trains_1-to=sacramento
8_00077,trains_1-date_of_journey=march 2nd|trains_1-from=new york|trains_1-journey_start_time=8 am|trains_1-number_of_adults=2|trains_1-to=new york
8_00078,trains_1-date_of_journey=9th of this month|trains_1-from=9th of this month|trains_1-journey_start_time=6:30 am|trains_1-to=anaheim
8_00079,trains_1-date_of_journey=the 3rd|trains_1-from=fresno|trains_1-journey_start_time=7:20 am|trains_1-to=fresno
8_00080,trains_1-date_of_journey=13th of this month|trains_1-from=13th of this month|trains_1-journey_start_time=6:30 am|trains_1-to=san diego
8_00081,trains_1-date_of_journey=4th of this month|trains_1-from=4th of this month|trains_1-journey_start_time=6:50 am|trains_1-to=sacramento
8_00082,trains_1-date_of_journey=10th of march|trains_1-from=10th of march|trains_1-journey_start_time=7:20 am|trains_1-to=washington
8_00083,trains_1-date_of_journey=the 6th|trains_1-from=lax|trains_1-journey_start_time=7:10 am|trains_1-to=lax
8_00084,trains_1-date_of_journey=the 9th|trains_1-from=fresno|trains_1-journey_start_time=6:50 am|trains_1-to=fresno
8_00085,trains_1-date_of_journey=tuesday next week|trains_1-from=washington|trains_1-journey_start_time=6 am|trains_1-number_of_adults=61|trains_1-to=washington
8_00086,trains_1-date_of_journey=next thursday|trains_1-from=sd|trains_1-journey_start_time=6 am|trains_1-number_of_adults=1|trains_1-to=sd|trains_1-trip_protection=ok
8_00087,trains_1-date_of_journey=march 13th|trains_1-from=la|trains_1-journey_start_time=7 am|trains_1-to=la
8_00088,trains_1-date_of_journey=next thursday|trains_1-from=phoenix_ az|trains_1-journey_start_time=8:30 am|trains_1-number_of_adults=3|trains_1-to=phoenix_ az
8_00089,trains_1-date_of_journey=march 11th|trains_1-from=sacramento|trains_1-journey_start_time=8:40 am|trains_1-to=sacramento
8_00090,trains_1-date_of_journey=next wednesday|trains_1-from=sd|trains_1-journey_start_time=6:40 am|trains_1-number_of_adults=1|trains_1-to=san francisco
8_00091,trains_1-date_of_journey=the 1st|trains_1-from=sfo|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=1|trains_1-to=sfo|trains_1-trip_protection=1
8_00092,trains_1-date_of_journey=6th of march|trains_1-from=6th of march|trains_1-journey_start_time=6:10 am|trains_1-number_of_adults=82|trains_1-to=sacramento
8_00093,trains_1-date_of_journey=6th of this month|trains_1-from=vancouver_ bc|trains_1-journey_start_time=6:50 am. the price is $91.is there any other options available?starting at 8:10 am|trains_1-number_of_adults=1|trains_1-to=portland|trains_1-trip_protection=1
8_00094,trains_1-date_of_journey=next week|trains_1-from=los angeles|trains_1-journey_start_time=6:50 am|trains_1-to=los angeles
8_00095,trains_1-date_of_journey=wednesday|trains_1-from=la|trains_1-journey_start_time=7:50 am|trains_1-number_of_adults=1|trains_1-to=la
8_00096,trains_1-date_of_journey=march 3rd|trains_1-from=sacramento|trains_1-to=sacramento
8_00097,trains_1-date_of_journey=march 8th|trains_1-from=la|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=1|trains_1-to=san diego
8_00098,trains_1-date_of_journey=11th of this month|trains_1-from=11th of this month|trains_1-journey_start_time=6 am|trains_1-number_of_adults=232|trains_1-to=sd|trains_1-trip_protection=11th of this month.there's one leaving at 6 am that costs $232
8_00099,trains_1-date_of_journey=11th of march|trains_1-from=11th of march|trains_1-journey_start_time=6:10 am|trains_1-to=san diego
8_00100,trains_1-date_of_journey=4th of march|trains_1-from=4th of march|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=4|trains_1-to=phoenix
8_00101,trains_1-date_of_journey=next monday|trains_1-from=flexible|trains_1-journey_start_time=7:40 am|trains_1-number_of_adults=1|trains_1-to=vancouver_ bc|trains_1-trip_protection=not
8_00102,trains_1-date_of_journey=10th of this month|trains_1-from=10th of this month|trains_1-number_of_adults=117|trains_1-to=seattlesure
8_00103,trains_1-date_of_journey=the 14th|trains_1-from=san diego|trains_1-to=san diego
8_00104,trains_1-date_of_journey=9th of march|trains_1-from=sd|trains_1-journey_start_time=6:40 am|trains_1-to=lax
8_00105,trains_1-date_of_journey=march 6th|trains_1-from=washington|trains_1-journey_start_time=9:40 am|trains_1-number_of_adults=109|trains_1-to=washington|trains_1-trip_protection=yes
8_00106,trains_1-date_of_journey=10th of march|trains_1-from=10th of march|trains_1-journey_start_time=6 am|trains_1-number_of_adults=3|trains_1-to=anaheim|trains_1-trip_protection=3
8_00107,trains_1-date_of_journey=12th of march|trains_1-from=plan|trains_1-journey_start_time=7:20 am|trains_1-number_of_adults=12|trains_1-to=washington|trains_1-trip_protection=yes
8_00108,trains_1-date_of_journey=13th of the month|trains_1-from=13th of the month|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=13|trains_1-to=sacramento|trains_1-trip_protection=13
8_00109,trains_1-date_of_journey=13th of march|trains_1-from=13th of march|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=13|trains_1-to=lax|trains_1-trip_protection=13
8_00110,trains_1-date_of_journey=march 2nd|trains_1-from=seattle|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=1|trains_1-to=seattle|trains_1-trip_protection=yes
8_00111,trains_1-date_of_journey=9th of this month|trains_1-from=9th of this month|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=20|trains_1-to=seattle|trains_1-trip_protection=only
8_00112,trains_1-date_of_journey=9th of this month|trains_1-from=plan|trains_1-journey_start_time=6 am|trains_1-number_of_adults=3|trains_1-to=chi-town|trains_1-trip_protection=yes
8_00113,trains_1-date_of_journey=6th of this month|trains_1-from=6th of this month|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=117|trains_1-to=portland|trains_1-trip_protection=yes
8_00114,trains_1-date_of_journey=march 9th|trains_1-from=march 9th|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=20|trains_1-to=seattle|trains_1-trip_protection=yes
8_00115,trains_1-date_of_journey=march 1st|trains_1-from=sacramento|trains_1-journey_start_time=8 am|trains_1-number_of_adults=1|trains_1-to=sacramento|trains_1-trip_protection=yes
8_00116,trains_1-date_of_journey=7th of march|trains_1-from=7th of march|trains_1-journey_start_time=6:40 am|trains_1-number_of_adults=10|trains_1-to=san diego.what city will you go to?i'm going to lax|trains_1-trip_protection=10
8_00117,trains_1-date_of_journey=march 4th|trains_1-from=philly on march 4th|trains_1-journey_start_time=8:30 am|trains_1-number_of_adults=1|trains_1-to=washington|trains_1-trip_protection=yes
8_00118,trains_1-date_of_journey=10th of this month|trains_1-from=chicago|trains_1-journey_start_time=7:30 am|trains_1-number_of_adults=10|trains_1-to=chicago
8_00119,trains_1-date_of_journey=14th of this month|trains_1-from=14th of this month|trains_1-journey_start_time=6:40 am|trains_1-number_of_adults=14|trains_1-to=seattle|trains_1-trip_protection=yes
8_00120,trains_1-date_of_journey=march 4th|trains_1-from=march 4th|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=1|trains_1-to=portland
8_00121,trains_1-date_of_journey=14th of march|trains_1-from=14th of march|trains_1-journey_start_time=6 am|trains_1-number_of_adults=14|trains_1-to=la|trains_1-trip_protection=yes
8_00122,trains_1-date_of_journey=march 7th|trains_1-from=seattle|trains_1-journey_start_time=6:40 am|trains_1-number_of_adults=2|trains_1-to=seattle|trains_1-trip_protection=yes
8_00123,trains_1-date_of_journey=4th of march|trains_1-from=4th of march|trains_1-journey_start_time=8 am|trains_1-number_of_adults=10|trains_1-to=portland|trains_1-trip_protection=yes
8_00124,trains_1-date_of_journey=march 12th|trains_1-from=sacramento|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=12|trains_1-to=sacramento|trains_1-trip_protection=12
8_00125,trains_1-date_of_journey=march 1st|trains_1-from=new york|trains_1-journey_start_time=8:20 am|trains_1-number_of_adults=110|trains_1-to=new york|trains_1-trip_protection=110
8_00126,trains_1-date_of_journey=9th of this month|trains_1-from=chicago|trains_1-journey_start_time=11:50 am|trains_1-number_of_adults=106|trains_1-to=washington|trains_1-trip_protection=yes
8_00127,trains_1-date_of_journey=march 4th|trains_1-from=fresno|trains_1-journey_start_time=7:10 am|trains_1-number_of_adults=10|trains_1-to=fresno
9_00000,trains_1-date_of_journey=13th of march|trains_1-from=13th of march|trains_1-journey_start_time=9:10 am|trains_1-number_of_adults=13|trains_1-to=sd|trains_1-trip_protection=yes
9_00001,trains_1-date_of_journey=13th of march|trains_1-from=13|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=13|trains_1-to=portland|trains_1-trip_protection=yes
9_00002,trains_1-date_of_journey=13th of march|trains_1-from=13th of march|trains_1-journey_start_time=6 am|trains_1-number_of_adults=13|trains_1-to=anaheim|trains_1-trip_protection=yes
9_00003,trains_1-date_of_journey=march 12th|trains_1-from=washington|trains_1-journey_start_time=9:40 am|trains_1-number_of_adults=12|trains_1-to=chicago
9_00004,trains_1-date_of_journey=7th of this month|trains_1-from=sacramento_ ca to san diego on the 7th of this month|trains_1-journey_start_time=6:50 am|trains_1-number_of_adults=274|trains_1-to=sacramento|trains_1-trip_protection=yes
9_00005,trains_1-date_of_journey=march 8th|trains_1-from=san diego|trains_1-journey_start_time=6:10 am|trains_1-number_of_adults=145|trains_1-to=san diego|trains_1-trip_protection=145
9_00006,trains_1-date_of_journey=march 13th|trains_1-from=atlanta_ ga|trains_1-journey_start_time=1 pm|trains_1-number_of_adults=1|trains_1-to=washington|trains_1-trip_protection=yes
9_00007,trains_1-date_of_journey=10th of march|trains_1-from=fresno|trains_1-journey_start_time=8 am|trains_1-number_of_adults=10|trains_1-to=fresno|trains_1-trip_protection=yes
9_00008,trains_1-date_of_journey=9th of march|trains_1-from=9th of march|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=2|trains_1-to=phoenix_ az to los angeles|trains_1-trip_protection=yes
9_00009,trains_1-date_of_journey=2nd of this month|trains_1-from=2nd of this month|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=1|trains_1-to=anaheim|trains_1-trip_protection=yes
9_00010,trains_1-date_of_journey=12th of this month|trains_1-from=12th of this month|trains_1-journey_start_time=6:10 am|trains_1-number_of_adults=12|trains_1-to=lax|trains_1-trip_protection=yes
9_00011,trains_1-date_of_journey=march 12th|trains_1-from=march 12th|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=1|trains_1-to=phoenix|trains_1-trip_protection=yes
9_00012,trains_1-date_of_journey=march 12th|trains_1-from=march 12th|trains_1-journey_start_time=8:30 am|trains_1-number_of_adults=3|trains_1-to=la|trains_1-trip_protection=yes
9_00013,trains_1-date_of_journey=8th of this month|trains_1-from=8th of this month|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=1|trains_1-to=sacramento|trains_1-trip_protection=yes
9_00014,trains_1-date_of_journey=march 11th|trains_1-from=phoenix|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=11|trains_1-to=phoenix|trains_1-trip_protection=yes
9_00015,trains_1-date_of_journey=10th of this month|trains_1-from=10th of this month|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=10|trains_1-to=los angeles|trains_1-trip_protection=yes
9_00016,trains_1-date_of_journey=9th of march|trains_1-from=san fran|trains_1-journey_start_time=6:10 am|trains_1-number_of_adults=10|trains_1-to=san fran|trains_1-trip_protection=10
9_00017,trains_1-date_of_journey=march march 6th|trains_1-from=sacramento|trains_1-journey_start_time=6:30 am|trains_1-number_of_adults=1|trains_1-to=sacramento|trains_1-trip_protection=1
9_00018,trains_1-date_of_journey=2nd of this month|trains_1-from=2nd of this month|trains_1-journey_start_time=8 am|trains_1-number_of_adults=2|trains_1-to=ny|trains_1-trip_protection=yes
9_00019,trains_1-date_of_journey=8th of this month|trains_1-from=8th of this month|trains_1-journey_start_time=6:20 am|trains_1-number_of_adults=1|trains_1-to=la|trains_1-trip_protection=yes
9_00020,trains_1-date_of_journey=march 12th|trains_1-from=atlanta|trains_1-journey_start_time=1 pm|trains_1-number_of_adults=1|trains_1-to=atlanta to washington|trains_1-trip_protection=yes
9_00021,trains_1-date_of_journey=march 11th|trains_1-from=san diego|trains_1-journey_start_time=8:30 am|trains_1-number_of_adults=1|trains_1-to=san diego|trains_1-trip_protection=1
9_00022,travel_1-attraction_name=gherkin)|travel_1-category=london|travel_1-location=london
9_00023,travel_1-category=france|travel_1-free_entry=american church|travel_1-location=paris france
9_00024,travel_1-category=historical|travel_1-good_for_kids=historical spot|travel_1-location=paris
9_00025,travel_1-attraction_name=admiralty arch|travel_1-category=historical landmark|travel_1-good_for_kids=admiralty|travel_1-location=london_ uk
9_00026,travel_1-attraction_name=aquarium of the bay|travel_1-category=wildlife|travel_1-free_entry=wildlife|travel_1-good_for_kids=wildlife|travel_1-location=san francisco
9_00027,travel_1-attraction_name=30 st mary axe (the gherkin|travel_1-category=london_ england|travel_1-location=paris_ france
9_00028,travel_1-attraction_name=no|travel_1-category=no|travel_1-free_entry=no|travel_1-location=toronto
9_00029,travel_1-attraction_name=lax|travel_1-category=performing arts venue|travel_1-free_entry=ully|travel_1-location=lax
9_00030,travel_1-attraction_name=independence|travel_1-category=dc|travel_1-location=dc
9_00031,travel_1-attraction_name=powsin|travel_1-category=warsaw|travel_1-location=warsaw
9_00032,travel_1-attraction_name=cdmx|travel_1-category=cdmx|travel_1-location=cdmx_ i want to visit a museum in particular
9_00033,travel_1-category=yes|travel_1-good_for_kids=yes|travel_1-location=paris_ france
9_00034,travel_1-category=arts|travel_1-location=paris_ france
9_00035,travel_1-attraction_name=american church|travel_1-category=france|travel_1-free_entry=yes|travel_1-location=paris_ france
9_00036,travel_1-attraction_name=30 st mary axe (the gherkin|travel_1-category=30 st mary axe|travel_1-location=london_ uk
9_00037,travel_1-attraction_name=ular|travel_1-category=ular|travel_1-location=mexico
9_00038,travel_1-attraction_name=body worlds|travel_1-category=sd|travel_1-free_entry=not|travel_1-good_for_kids=not|travel_1-location=london
9_00039,travel_1-category=not|travel_1-free_entry=not|travel_1-location=paris_ france
9_00040,travel_1-attraction_name=angels flight railway|travel_1-location=la
9_00041,travel_1-attraction_name=admiralty arch|travel_1-category=london|travel_1-location=london
9_00042,travel_1-category=france|travel_1-location=paris
9_00043,travel_1-category=wa|travel_1-good_for_kids=wa|travel_1-location=seattle
9_00044,travel_1-attraction_name=independence memorial|travel_1-category=declaration of independence|travel_1-good_for_kids=plan|travel_1-location=washington
9_00045,travel_1-attraction_name=klcc|travel_1-category=kuala lumpur|travel_1-location=kuala lumpur
MUL2437,attraction-attraction-entrancefee=13 magdalene street_ postcode cb30af. their phone number is 012|attraction-attraction-name=cafe jello gallery
PMUL1143,attraction-attraction-area=south|attraction-attraction-name=cinema cinema
PMUL1160,attraction-attraction-area=west|attraction-attraction-name=cafe jello gallery|attraction-attraction-type=museum
PMUL1169,attraction-attraction-area=west|attraction-attraction-type=museum
PMUL1196,attraction-attraction-area=centre
PMUL1365,attraction-attraction-area=centre|attraction-attraction-type=the centre
PMUL1401,attraction-attraction-area=centre|attraction-attraction-entrancefee=yes|attraction-attraction-name=all saints church
PMUL1425,attraction-attraction-area=centre|attraction-attraction-type=ular
PMUL2353,attraction-attraction-area=east|attraction-attraction-name=cherry hinton water play park
PMUL2635,attraction-attraction-name=mumford theatre
PMUL2671,attraction-attraction-area=centre
PMUL3098,attraction-attraction-area=centre
SNG1055,attraction-attraction-area=centre|attraction-attraction-name=castle galleries
SNG1060,attraction-attraction-area=south
SNG1063,attraction-attraction-name=club salsait
SNG1065,attraction-attraction-area=park
SNG1066,attraction-attraction-area=north
SNG1069,attraction-attraction-area=centre
SNG1070,attraction-attraction-area=east|attraction-attraction-name=cherry hinton hall and grounds|attraction-attraction-type=entrance
SNG1071,attraction-attraction-area=centre
SNG1072,attraction-attraction-area=centre
SNG1074,attraction-attraction-area=south|attraction-attraction-name=nusha
SNG1075,attraction-attraction-name=soul tree
SNG1076,attraction-attraction-area=centre|attraction-attraction-type=entertainment
SNG1078,attraction-attraction-name=holy trinity church
SNG1085,attraction-attraction-area=centre|attraction-attraction-type=entertainment
SNG1086,attraction-attraction-name=kettle's yard
SNG1090,attraction-attraction-area=centre
SNG1091,attraction-attraction-area=centre
SNG1092,attraction-attraction-name=the man
SNG1100,attraction-attraction-area=centre|attraction-attraction-type=sports
SNG1102,attraction-attraction-area=south
SNG1103,attraction-attraction-area=south|attraction-attraction-name=wandlebury country park|attraction-attraction-type=park
SNG1105,attraction-attraction-area=west|attraction-attraction-name=whale|attraction-attraction-type=entertainment
SNG1106,attraction-attraction-area=east|attraction-attraction-name=cherry hinton water play
SNG1108,attraction-attraction-area=centre|attraction-attraction-type=multiple sports
SNG1111,attraction-attraction-area=east|attraction-attraction-name=cherry hinton hall and grounds
SNG1112,attraction-attraction-area=centre
SNG1118,attraction-attraction-area=centre
SNG1119,attraction-attraction-name=cineworld cinema
SNG1121,attraction-attraction-area=centre|attraction-attraction-entrancefee=yes
SNG1122,attraction-attraction-name=old schools
SNG1125,attraction-attraction-name=cambridge corn exchange
SNG1126,attraction-attraction-area=west
SNG1127,attraction-attraction-area=centre|attraction-attraction-type=museum
SNG1128,attraction-attraction-area=centre|attraction-attraction-name=castle galleries
SNG1132,attraction-attraction-name=cambridge artworks
SNG1138,attraction-attraction-area=centre|attraction-attraction-name=broughton house gallery
SNG1140,attraction-attraction-area=south|attraction-attraction-type=park
SNG1141,attraction-attraction-area=north
SNG1142,attraction-attraction-area=west
SNG1143,attraction-attraction-area=centre|attraction-attraction-type=entertainment
SNG1144,attraction-attraction-area=west|attraction-attraction-name=cambridge and county folk museum
SNG1147,attraction-attraction-name=williams art and antiques
SNG1148,attraction-attraction-name=great saint mary's church
SNG1150,attraction-attraction-area=east|attraction-attraction-type=entertainment
SNG1173,attraction-attraction-name=downing college
SNG1194,attraction-attraction-name=portraits exhibition
SNG1332,attraction-attraction-area=centre
SNG1345,attraction-attraction-area=centre|attraction-attraction-type=cinemas in the centre?we have vue
SNG1355,attraction-attraction-name=fitzwilliam museum
SNG1359,attraction-attraction-area=south|attraction-attraction-name=nusha|attraction-attraction-type=ular
