id,state
13_00077,events_3-city=sf|events_3-date=march 10th|events_3-event_name=alex cameron|events_3-event_type=music|movies_3-cast=nancy parsons|movies_3-directed_by=herbert ross|movies_3-genre=family|movies_3-movie_title=steel magnolias
13_00078,events_3-city=london|events_3-date=march 12th|events_3-event_name=royale tea|events_3-event_type=music|movies_3-cast=klaudia garcia|movies_3-directed_by=klaudia garcia|movies_3-genre=klaudia garcia|movies_3-movie_title=klaudia garcia
13_00079,events_3-city=chi-town|events_3-date=2nd of this month|events_3-event_name=ashe taking place|events_3-event_type=musical|movies_3-directed_by=ari aster|movies_3-movie_title=midsommar
13_00080,events_3-city=philly|events_3-date=next thursday|events_3-event_name=anthony green|events_3-event_type=music|movies_3-movie_title=47 meters down
13_00081,events_3-city=nyc|events_3-date=march 13th|events_3-event_name=abbi jacobson|events_3-event_type=musical|movies_3-cast=this is not berlin|movies_3-directed_by=hari sama|movies_3-movie_title=this is not berlin
13_00083,events_3-city=ny|events_3-date=sunday this week|events_3-event_name=advanced acting scene study|events_3-event_type=alphabetical|movies_3-cast=carol sutton|movies_3-genre=carol sutton|movies_3-movie_title=carol sutton
13_00084,events_3-city=new york|events_3-date=7th of march|events_3-event_name=alpha blondy|events_3-event_type=musical|movies_3-movie_title=tel aviv
13_00085,events_3-city=london|events_3-date=march 14th|events_3-event_name=right royale tea|events_3-event_type=music_ theater_ something else and where are you looking?i love broadway|movies_3-movie_title=a faithful man
13_00086,events_3-city=london_ uk|events_3-date=march 9th|events_3-event_name=dodie|events_3-event_type=london|movies_3-genre=pulp fiction|movies_3-movie_title=pulp fiction
13_00087,events_3-city=new york|events_3-date=3rd of march|events_3-event_name=alma deutscher|events_3-event_type=musical|movies_3-movie_title=chhichhore
13_00088,events_3-city=ny|events_3-date=march 2nd|events_3-event_name=itprabhas|events_3-event_type=city and eventlike drama in nycacting for teens|movies_3-genre=saaho|movies_3-movie_title=itprabhas
13_00092,events_3-city=toronto|events_3-date=4th of march|events_3-event_name=the improv and storytelling intensive|events_3-event_type=storytelling intensive|movies_3-cast=storytelling intensive|movies_3-directed_by=peter jackson|movies_3-genre=the lord of the rings: the return of the king|movies_3-movie_title=gymnologize
13_00094,events_3-city=london|events_3-date=march 14th|events_3-event_name=right royale tea|events_3-event_type=music|movies_3-genre=stage door|movies_3-movie_title=stage door
13_00095,events_3-city=philadelphia|events_3-date=march 11th|events_3-event_name=spontaneous|events_3-event_type=musical|movies_3-cast=action|movies_3-directed_by=david leitch|movies_3-genre=action|movies_3-movie_title=hobbs
13_00096,events_3-city=london_ england|events_3-date=march 14th|events_3-event_name=royale tea|events_3-event_type=royale tea|movies_3-cast=comedy|movies_3-directed_by=comedy|movies_3-genre=comedy|movies_3-movie_title=comedy genre with vanessa przada acting in it.what about good boys
13_00097,events_3-city=new york|events_3-date=march 7th|events_3-event_name=abbi jacobson|movies_3-movie_title=tel aviv
13_00098,events_3-city=los angeles|events_3-date=5th of this month|events_3-event_name=studio c artists|events_3-event_type=any|movies_3-directed_by=jack carson|movies_3-movie_title=jack carson
13_00099,events_3-city=london|events_3-date=march 14th|events_3-event_name=royale tea|events_3-event_type=broadway|movies_3-directed_by=davidson|movies_3-movie_title=angry birds
13_00100,events_3-city=lax|events_3-date=march 9th|events_3-event_name=ain gordon|events_3-event_type=music|movies_3-genre=live flesh|movies_3-movie_title=live flesh
13_00103,events_3-city=san diego|events_3-date=1st of march|events_3-event_name=alejandro sanz|events_3-event_type=union|movies_3-movie_title=midsommar
13_00104,events_3-city=portland|events_3-date=4th of this month|events_3-event_name=beirut by alan bowne|events_3-event_type=annual|movies_3-genre=drama|movies_3-movie_title=yesterday
13_00107,events_3-city=london_ uk|events_3-date=march 14th|events_3-event_name=right royale tea|events_3-event_type=music|movies_3-genre=madeline|movies_3-movie_title=madeline
13_00108,events_3-city=seattle|events_3-date=march 10th|events_3-event_name=beatleconcert|events_3-event_type=arts|movies_3-movie_title=angel has fallen
13_00109,events_3-city=atlanta|events_3-date=march 11th|events_3-event_name=adam ant|events_3-event_type=musical|movies_3-genre=close encounters|movies_3-movie_title=close encounters
13_00110,events_3-city=new york|events_3-date=march 4th|events_3-event_name=personal valet|events_3-event_type=personal valet|movies_3-cast=drama|movies_3-directed_by=utkarsh|movies_3-genre=drama|movies_3-movie_title=drama
13_00112,events_3-city=london|events_3-date=next friday|events_3-event_name=efg|movies_3-cast=anime|movies_3-directed_by=satoshi kon|movies_3-genre=anime|movies_3-movie_title=paprika
13_00114,events_3-city=new york|events_3-date=march 11th|events_3-event_name=abbi jacobson|events_3-event_type=music|movies_3-movie_title=art of racing
13_00118,media_3-genre=official|media_3-subtitle_language=hindi|media_3-title=luce|weather_1-city=milpitas
13_00119,media_3-genre=cdmx|media_3-subtitle_language=liberty|media_3-title=liberty|weather_1-city=cdmx
13_00120,media_3-genre=no|media_3-starring=action|media_3-subtitle_language=english|media_3-title=mission mangal|weather_1-city=no|weather_1-date=wednesday next week
13_00121,media_3-genre=vista|media_3-starring=action|media_3-subtitle_language=hobbs|media_3-title=hobbs and shaw|weather_1-city=rio vista
13_00123,media_3-genre=ular|media_3-starring=kids|media_3-subtitle_language=ular|media_3-title=angry birds|weather_1-city=corte madera|weather_1-date=march 14th
13_00126,media_3-genre=rings: the return of the king?yes|media_3-starring=fantasy movies to watch online_ featuring bret mckenzie|media_3-subtitle_language=fantasy|media_3-title=bret mckenzie|weather_1-city=pittsburg|weather_1-date=14th of march
13_00127,media_3-genre=yes|media_3-subtitle_language=yes|media_3-title=war|weather_1-city=berkeley|weather_1-date=march 13th
14_00000,media_3-genre=uma|media_3-subtitle_language=uma|media_3-title=labyrinth|weather_1-city=petaluma|weather_1-date=march 1st
14_00002,media_3-genre=chapter two|media_3-starring=owen teague online.what genre do you like?fine with supernaturaldo you prefer it chapter two|media_3-subtitle_language=chapter two|media_3-title=owen teague online.what genre do you like?fine with supernaturaldo you prefer it chapter two|weather_1-city=dublin|weather_1-date=monday next week
14_00004,media_3-genre=point reyes station|media_3-starring=pulp fiction|media_3-subtitle_language=pulp fiction|media_3-title=pulp fiction|weather_1-city=point reyes station
14_00006,media_3-genre=ghost|media_3-starring=ghost|media_3-subtitle_language=ghost|media_3-title=midsommar|weather_1-city=sunnyvale|weather_1-date=the 3rd
14_00009,media_3-genre=stephen powers|media_3-subtitle_language=close|media_3-title=stephen powers|weather_1-city=daly city|weather_1-date=next friday
14_00011,media_3-genre=overcomer|media_3-starring=overcomer|media_3-subtitle_language=english|media_3-title=overcomer|weather_1-city=any movies of comedy type preferably featuring ellise chappell|weather_1-date=march 3rd
14_00012,media_3-genre=uma|media_3-starring=angry birds|media_3-subtitle_language=uma|media_3-title=angry birds|weather_1-city=petaluma|weather_1-date=march 10th
14_00013,media_3-genre=any|media_3-starring=thriller|media_3-subtitle_language=any|media_3-title=thriller|weather_1-city=any|weather_1-date=13th of march
14_00014,media_3-genre=yes|media_3-subtitle_language=yes|media_3-title=offbeat|weather_1-city=pleasant hill
14_00015,media_3-genre=vallejo|media_3-starring=imaginative|media_3-subtitle_language=tel|media_3-title=tel aviv|weather_1-city=vallejo
14_00016,media_3-genre=ross|media_3-subtitle_language=english|media_3-title=mission mangal|weather_1-city=yes|weather_1-date=the 1st
14_00017,media_3-genre=ular|media_3-subtitle_language=ular|media_3-title=angry birds|weather_1-city=any
14_00018,media_3-genre=yes|media_3-starring=scary|media_3-subtitle_language=english|media_3-title=scary|weather_1-city=stanford|weather_1-date=the 11th
14_00019,media_3-genre=christina-ann zalamea|media_3-starring=animation|media_3-subtitle_language=angry birds movie 2|media_3-title=angry birds|weather_1-city=campbell|weather_1-date=the 8th
14_00021,media_3-genre=ghost|media_3-starring=ghost|media_3-subtitle_language=english|media_3-title=midsommar|weather_1-city=newark|weather_1-date=march 10th
14_00022,media_3-genre=rohnert park|media_3-starring=drama|media_3-subtitle_language=hindi|media_3-title=drama|weather_1-city=rohnert park|weather_1-date=the 9th
14_00023,media_3-genre=napa|media_3-starring=angry birds|media_3-subtitle_language=spanish|media_3-title=angry birds|weather_1-city=lori alan|weather_1-date=march 1st
14_00025,media_3-genre=moraga|media_3-subtitle_language=eccentric|media_3-title=eccentric|weather_1-city=hollywood|weather_1-date=14th of march
14_00026,media_3-genre=napa|media_3-starring=timothy bateson|media_3-subtitle_language=french|media_3-title=labyrinth|weather_1-city=napa|weather_1-date=next monday
14_00027,media_3-genre=chi-town|media_3-starring=suspense|media_3-subtitle_language=spanish|media_3-title=suspense|weather_1-city=chi-town|weather_1-date=14th of march
14_00028,media_3-genre=yes|media_3-starring=ad astra|media_3-subtitle_language=english|media_3-title=ad astra|weather_1-city=ciudad de mexico|weather_1-date=the 10th
14_00029,media_3-genre=online|media_3-starring=morgan freeman|media_3-subtitle_language=english|media_3-title=angel has fallen|weather_1-city=martinez
14_00033,media_3-genre=average|media_3-starring=comic|media_3-subtitle_language=spanish|media_3-title=comic|weather_1-city=san francisco|weather_1-date=13th of this month
14_00034,media_3-genre=action|media_3-starring=action|media_3-subtitle_language=english|media_3-title=action|weather_1-city=american canyon|weather_1-date=14th of march
14_00035,media_3-genre=close encounters|media_3-starring=scientific fiction|media_3-subtitle_language=close encounters of the third kind sounds goods|media_3-title=james keanewhat kind of movies do you wanna see?i'm feeling the scientific fiction|weather_1-city=saratoga
14_00036,media_3-genre=tt|media_3-starring=dramatic|media_3-subtitle_language=any|media_3-title=dramatic story|weather_1-city=belmontt
14_00038,media_3-genre=chi-town|media_3-starring=kids|media_3-subtitle_language=english|media_3-title=angry birds|weather_1-city=chi-town|weather_1-date=9th of march
14_00039,media_3-genre=ular|media_3-starring=drama|media_3-subtitle_language=ular|media_3-title=drama|weather_1-city=bodega bay
14_00040,media_3-genre=vancouver_ bc|media_3-subtitle_language=vancouver_ bc|media_3-title=drama|weather_1-city=vancouver_ bc|weather_1-date=3rd of this month
14_00041,media_3-genre=yes|media_3-starring=drama|media_3-subtitle_language=yes|media_3-title=drama|weather_1-city=daly city
14_00043,media_3-genre=dixon|media_3-starring=pulp fiction|media_3-subtitle_language=pulp fiction|media_3-title=pulp fiction|weather_1-city=dixon|weather_1-date=the 10th
14_00044,movies_3-movie_title=liberty|music_3-album=easy world|music_3-artist=sex rock. rock|music_3-device=patio|music_3-genre=rock|music_3-track=easy world
14_00045,movies_3-cast=action|movies_3-directed_by=david leitch|movies_3-genre=action|movies_3-movie_title=ryan reynolds|music_3-device=living room|music_3-track=scuse me
14_00051,movies_3-movie_title=spielberg|music_3-artist=spielberg|music_3-device=living room|music_3-track=airplane mode|music_3-year=limbo
14_00052,movies_3-movie_title=overcomer|music_3-device=patio|music_3-track=i like it
14_00053,movies_3-movie_title=the art of racing|music_3-device=living room|music_3-genre=country|music_3-track=a little bit stronger
14_00055,movies_3-cast=action movies for me_ which are directed by sujeeth and that are featuring supreet reddy|movies_3-directed_by=sujeeth|movies_3-genre=action|movies_3-movie_title=supreet reddy|music_3-album=expectations|music_3-device=living room speakers?no_ please play it on the kitchen speaker|music_3-track=hayley kiyoko|music_3-year=yes
14_00058,movies_3-movie_title=hustlers|music_3-artist=hayley kiyoko|music_3-device=patio|music_3-genre=curious|music_3-track=curious
14_00060,movies_3-cast=comic|movies_3-directed_by=joel zwick|movies_3-genre=comic|movies_3-movie_title=big fat greek wedding|music_3-artist=starring fiona reid and directed by joel zwick.you might like my big fat greek wedding|music_3-genre=strangers|music_3-track=strangers|music_3-year=yes
14_00063,movies_3-cast=action|movies_3-directed_by=sujeethyes|movies_3-genre=action|movies_3-movie_title=saaho|music_3-device=patio|music_3-track=miss li
14_00065,movies_3-movie_title=yesterday|music_3-album=acapella|music_3-artist=karmin|music_3-device=kitchen|music_3-track=acapella
14_00066,movies_3-directed_by=sameh zoabi|movies_3-movie_title=tel aviv|music_3-genre=pop|music_3-track=acapella
14_00068,movies_3-movie_title=jagan shakti|music_3-artist=mission mangal|music_3-device=living room|music_3-track=all that matters
14_00069,movies_3-cast=action|movies_3-directed_by=david leitch|movies_3-genre=action|movies_3-movie_title=ryan reynolds|music_3-device=living roomno|music_3-track=break free
14_00070,movies_3-cast=art of self-defense|movies_3-directed_by=riley stearns|movies_3-movie_title=the art of self-defense|music_3-device=outsideplaying back it up in patio|music_3-genre=pop|music_3-track=back it up|music_3-year=2017
14_00075,movies_3-cast=merrill connally|movies_3-directed_by=merrill connally|movies_3-movie_title=close encounters|music_3-device=living room.nope. please play it on speaker in kitchen|music_3-track=great war
14_00077,movies_3-cast=scary|movies_3-directed_by=peter strickland|movies_3-genre=scary|movies_3-movie_title=scary|music_3-device=in fabric|music_3-genre=pop|music_3-track=acapella
14_00078,movies_3-cast=cartoon|movies_3-directed_by=josh cooley|movies_3-genre=cartoon|movies_3-movie_title=cartoon|music_3-artist=cartoon|music_3-device=kitchen|music_3-track=james blunt
14_00079,movies_3-movie_title=steel magnolias|music_3-album=shy|music_3-artist=steel magnolias|music_3-genre=pop|music_3-track=shy
14_00081,movies_3-directed_by=jagan shakti|movies_3-genre=action|movies_3-movie_title=sanjay kapoor|music_3-album=laila main laila|music_3-artist=sanjay kapoor|music_3-device=patio|music_3-track=laila main laila
14_00089,movies_3-cast=kids|movies_3-directed_by=ric roman waugh|movies_3-genre=action|movies_3-movie_title=doug erholtz|music_3-device=living room|music_3-track=back it up|music_3-year=2015
14_00090,movies_3-movie_title=tel aviv|music_3-device=patio|music_3-genre=african beauty|music_3-track=african beauty
14_00091,media_3-genre=living room|media_3-starring=scary|media_3-title=scary|music_3-device=living room|music_3-genre=pop|music_3-track=acapella
14_00094,media_3-genre=living room|media_3-starring=eccentric story|media_3-title=madisen beaty that are online?what genre would you prefer?i would enjoy eccentric story|music_3-artist=eccentric|music_3-device=treat|music_3-track=treat you better
